Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,RobbieRob,B010CEHQTG,2017-10-13T00:00:00.000Z,5,Really Cool Echo,Amazon Echo products are terrific and and quite helpful. Imagine taking the Alexa voice and adding some video to it. Really cool. Great for the kitchen where you can use it for recipes as well as music and other things.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Mcr89,53-004729,2016-10-19T00:00:00.000Z,4,Great product,"Tablet is great for kids and adult use. I purchased the tablet to use at school with students with disabilities. The tablet holds up well holds a charge throughout the week. The tablet offers games that do not require Wi-Fi or data. If you have a prime membership there are a lot of benefits when using the fire, for example free apps, free streaming movies & music, etc.",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Juanita,53-004683,2016-12-24T00:00:00.000Z,5,Great,Great price great product would recommend this gift,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Ampy,53-004755,2017-04-21T00:00:00.000Z,5,A nice gift for my grandaughter to learn her ABCs,My grandaughter is enjoying this tablet. I would recommend to all parents for their young kids.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Blatzphomy,53-004484,2017-01-23T00:00:00.000Z,5,Affordable quality,Bought for my 7 yr old. Quality product at an affordable price. Bought on sale for $69.99.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,rayhan,53-004683,2017-04-07T00:00:00.000Z,5,great tablet for children,My brother told me about this product. I bought it for my son and he loves it.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,ztlbxx,53-004447,2017-11-06T00:00:00.000Z,5,great,"Nice deal, and good stuff. will recommend to others if same deal",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,John,53-004484,2016-11-18T00:00:00.000Z,4,One flaw,"Not sure if this is due to the new version but I'm not able to install or even sideload certain apps onto the tablet. Amazon is really trying to lock out non-Amazon apps namely ones from Google. Aside from that though, performance is already and what you'd expect from a tablet in this price range. This was purchased for my mom and it does what's needed and my mom has no complaints thus far.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Chacha,53-004755,2017-01-23T00:00:00.000Z,5,Great Tablet,Give this product a 10 tons of great learning programs.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,DANI,B010CEHQTG,2017-09-30T00:00:00.000Z,5,This works great!,Great sounds! Works great with Ring doorbell and nest cameras as well! :),True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,KEFF2,53-004484,2017-05-18T00:00:00.000Z,5,Great Inexpensive Tablet!,"Bought this for my mom as an upgrade to her older non-HD Kindle Fire and it is an improvement on all fronts - bigger better screen, better speakers, faster processor and updated operating system plus a slot for external storage. Great price for what you get.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,buttercup,B06XB29FPF,2018-01-13T00:00:00.000Z,4,was hard to set up,The first one was not working so we had to take it back and get a new one,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Np71,53-004496,2017-03-06T00:00:00.000Z,5,Great for easy set up,Was easy to set up. Excellent sound quality for the price,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Bubba,53-004683,2017-02-05T00:00:00.000Z,5,Great for kids,Was a gift for our 8 year old daughter. Great for kids,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,highmaintenance,53-004764,2017-01-08T00:00:00.000Z,5,my Kids love them,"Great value, a lot of color choices. I was able to boost up the memory for just a little extra but made the apps run so much faster. Love them",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,ldouglas,53-004484,2017-02-13T00:00:00.000Z,5,Perfect size,The Fire HD 8 is the perfect size EReader. Big enough to see the text but small enough to hold comfortably.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Paul,B06XB29FPF,2018-01-20T00:00:00.000Z,5,It makes life easier,They are both responsive to each other and it gives me convenience. I don't have to turn off the lights and all I do is lay down and ask Alexa to turn off the light. All my lights are connected to my Echo Plus.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Geek,B06XB29FPF,2017-12-08T00:00:00.000Z,5,Very nice unit,It’s my first Alexa and I love it nice sound and smart light acts fast with command,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Josh,53-004729,2017-01-19T00:00:00.000Z,5,great for kids,easy to use plenty of space for a kid recommend warranty,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Wiggle14,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Echo Plus Review,This is the first Echo that we have used and really like it. It is easy to set up according to my husband. There are things that we would like to do but don't have instructions on how to do them.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Kevobuy,53-004648,2017-06-19T00:00:00.000Z,4,Was a gift to replace a broken kindle,Just writing this review to get my points...This was a gift for my mother. I think she likes it fine.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,GrayMark,53-004484,2017-01-23T00:00:00.000Z,5,"Upgraded from the original fire, glad I did!",I was given a fire when I was recuperating from spine surgery a few years ago. I used it for everything for quite some time. This one has a camera and plays all the latest files. I still have and use the old one as well. An excellent content delivery system. I got it with Best Buy customer appreciation money...what a deal!,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,drollins431,B010CEHQTG,2018-03-22T00:00:00.000Z,5,Great for music,The unit does a good job of playing music from Amazon music. It hears your voice very good although it gets confused at times when I tell it to turn on a particular lamp and I have to slowly pronunciate it. Like that the music shows the lyrics. Do need a family account on Amazon music to plan different music on different units in different rooms at the same time though.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,PaulS,B010CEHQTG,2017-12-08T00:00:00.000Z,5,love it.,love it and it only keeps getting better over time.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,wdeanna48,B010CEHQTG,2017-07-24T00:00:00.000Z,5,FREAKIN' AWESOME,Amazon - Echo Show is the best of all my Amazon products. I love the hands-free but able to see things on the screen.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Peter,B018Y225IA,2017-03-15T00:00:00.000Z,4,Great tablet for kids,Bought this for my teenage daughter and it works beautifully with great battery life.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Tammie,53-004447,2017-11-29T00:00:00.000Z,5,Just what I wanted,"I originally got the lower end Kindle, took it back and upgraded. The light really is a must. I can't believe how much more I'm reading now that I have it, and there are TONS of free books out there if you know where to look. Best. Purchase. EVER.",True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,jlpd,B01AHB9C1E,2017-03-07T00:00:00.000Z,5,Great little tablet,Nice little tablet with great features. Bought one for my mom so she can read without all the weight of a big book. She also loves the nice backlight so she can be on her tablet at night without the lights on.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Rich,53-004484,2017-01-24T00:00:00.000Z,4,Amazon fire,I think the amazon fire offer should include a stand/cover as standard. I enjoy mine a lot more since I was forced to purchase a stand/cover which holds the tablet. Would have preferred an instruction sheet to grt everything set up for use.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Patrick,53-004755,2016-10-19T00:00:00.000Z,4,Good for younger kids,My son just loves it and he thinks it's easy to use and the case that comes on it has saved it,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,DeDe,53-004484,2017-05-19T00:00:00.000Z,4,Great tablet for mom,"Mom likes this allot, once she started using it. She was hesitant at first because it's something new! But that didn't last long.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,senna5309,B00IOY8XWQ,2017-02-05T00:00:00.000Z,5,Best E-Reader Available,I have been using the paperwhite for about 2 years now and this unit definitely beats it. The adaptive lighting is amazing and page turn buttons are quite useful. If you are looking for an E-Reader then this is the one for you.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Courtney,53-004755,2017-05-30T00:00:00.000Z,4,My 3 year old loves it!,I purchased this tablet for my 3 year old and he loves it! Very easy to use and setup.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Gustavo,B018Y225IA,2016-08-05T00:00:00.000Z,5,Great tablet,"Great tablet, so affordable and an awesome service!",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Convert,53-004648,2017-02-27T00:00:00.000Z,5,I love the large Kindle,The store representative took his time with me to choose the right size and the lady at the check out got me hooked up with Best Buy Program membership.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Richardm1981,53-004484,2017-03-19T00:00:00.000Z,4,My wife loves it.,Got this for my wife and she loves it. She had the previous generation and this one is a giant keep forward.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Tmp24,53-004496,2017-09-15T00:00:00.000Z,5,Great sound for a small speaker,I love that the tap is rechargeable and portable. Sounds is great! I highly recommend the tap!,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Stevmathew,B00IOY8XWQ,2015-09-11T00:00:00.000Z,5,Best for reading,I got this for my sister who is in Paris and she doesn't go anywhere without it. All the benefits of a real book and none of the cons.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Iceman,53-004683,2017-03-11T00:00:00.000Z,5,"Great battery life, very kid friendly","Great choice, battery life outstanding, many kid friendly features.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,DebG11,B010CEHQTG,2018-02-02T00:00:00.000Z,4,Excellent,Love our Echo show. A few enhancements we’d like to see in future such as ability to load multiple pictures instead of single photo. Can use Amazon photo but we do not prescribe.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Llml,B06XB29FPF,2017-12-02T00:00:00.000Z,5,Easy to use,We love this whole system!!! Easy to use and very useful!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Zach,53-004484,2016-11-22T00:00:00.000Z,5,Great tablet,Perfect thing I needed to read books on and play my games,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Kurt,B010CEHQTG,2017-12-01T00:00:00.000Z,5,Love show,"This thing is really cool, love that it gives all the words to songs",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Lemm,53-004484,2017-05-03T00:00:00.000Z,4,Great tablet,Better than I expected. Parental control is an awesome feature.,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,yhmitchell,B00ZV9PXP2,2017-03-31T00:00:00.000Z,5,Great Product,"I love the Kindle, it is a great product. It reduces eye strain so I enjoy reading on it. This is my second Kindle.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Robp,B06XB29FPF,2018-01-18T00:00:00.000Z,5,Easy use for someone not tech savy,Alexa walks you through every step which I found helpful.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Fatboy13,B01J24C0TI,2017-12-15T00:00:00.000Z,5,It's great for all,I will have one for all my rooms. I will also buy some for friends,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Teach,B018Y225IA,2017-07-06T00:00:00.000Z,5,Reader,Good product and the quality of the product is good. Easy to use.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Eric,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Awesome Product,This was purchased as a Christmas gift for my wife so I haven't used it yet. We do have several echo dots and we love those. With it coming with hue light bulb that's an added bonus,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Shizzam,53-004683,2017-02-09T00:00:00.000Z,4,Age Appropriate Interface,My son really enjoys this. Its his first tablet(he is 4) and had no problem learning how to use it.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Cricket,B010CEHQTG,2018-04-18T00:00:00.000Z,5,I love my Alexa show.,My daughter bought a show so my 10 year old grandson could get in touch with her when he got home from school so I bought one so he could call us and we can see each other. We love it.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,MovieMagic,B06XB29FPF,2018-01-17T00:00:00.000Z,4,Didn't need it,"I bought this and an Echo Dot just in case the Dot didn't do everything I needed. The Dot worked fine, so I returned the full-featured Echo Plus.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,OKyES,B06XB29FPF,2017-12-21T00:00:00.000Z,5,"Great product, easy set up.","So I went to the store, purchased and gifted.it was a snap.",True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Ryan,53-004763,2017-03-04T00:00:00.000Z,5,Excellent budget tablet,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Photolaw,53-004729,2017-06-17T00:00:00.000Z,5,Great gift,I purchased this as a gift for my mother. Her first tablet and she loves it. Easy for her to navigate.,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,somileo,B00REQKWGA,2016-05-28T00:00:00.000Z,5,Best kindle yet,This is my 4th kindle and is easily the best one I've ever had. It is very comfortable to hold and is very compact. I was surprised how small it is but has the same screen size as my other kindles. It may look costly at first but remember you are getting a cover with additional battery.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Mandie,B018Y225IA,2016-09-16T00:00:00.000Z,4,good,"it was good, works pretty easily. the camera is good.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Howie,B010CEHQTG,2018-04-19T00:00:00.000Z,5,Excellent product!,"Easy to set up. Plus, the screen is very clear and easy to view.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,552018,B010CEHQTG,2018-01-17T00:00:00.000Z,4,As advertised,Works good. Have to be very careful with kids. Overall good product,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Steven,53-004484,2016-12-14T00:00:00.000Z,5,"Great, simple, and resonably priced tablet.",Good tablet. Gave as gift and person enjoys it. Recommend,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Mike,B010CEHQTG,2017-12-22T00:00:00.000Z,4,Just ask Alexa,This was a Black Friday special and we knew we wanted a smart home assistant and Alexa worked well with the Ring doorbell system. There are times when you have to ask her the same thing over and over until she figures it out but overall it was a food deal.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Show,B010CEHQTG,2017-12-07T00:00:00.000Z,4,Upgraded Echo needs more features,"I saw there was a new Echo with a screen and had to have it. I use it for Amazon Prime videos, YouTube, music with lyrics, recipes, and viewing the nursery with Amazon Cloud cam. The speaker is louder than I thought. Good purchase but I’d like to see more features for the screen.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,EliseC,53-004755,2017-04-21T00:00:00.000Z,5,Great Gift for Grandkids!,"I bought two of these for my two grandchildren. (A 4 year old boy and a 2 year old girl) So, I bought one in pink and one in blue. We down loaded age appropriate games and they are lifesavers!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Elnolo13,B018Y225IA,2016-12-26T00:00:00.000Z,5,Great for kids,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Awesomelena,53-004484,2017-01-27T00:00:00.000Z,5,Great Tablet,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Jusandy25,53-004496,2017-04-28T00:00:00.000Z,5,Great device,"Love it, works better than anticipated. Also at a good price",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,DeAnna,53-004484,2017-01-16T00:00:00.000Z,4,Good cheap tablet,This tablet works well for surfing the internet and playing music.,True
